Pack	Topic	Problem Name	Problem Link	Question Statement	Time Complexity	Memory Complexity	Expectation	A	B	C	D	Correct	Message Response For A	Message Response For B	Message Response For C	Message Response For D	Hint	C++ Code Link	Python Code Link	Java Code Link	English Video Solution
Coding Interviews	Binary Tree	Diameter of Binary Tree	https://leetcode.com/problems/diameter-of-binary-tree/	Given the *root* of a binary tree, return the *length of the* **diameter** *of the tree*.<br><br>The **diameter** of a binary tree is the **length** of the longest path between any two nodes in a tree. This path may or may not pass through the *root*.<br><br>The **length** of a path between two nodes is represented by the number of edges between them.	O(n)	O(h)	We're expecting an optimized solution of:<br>Time Complexity: **O(n)**<br>Memory Complexity: **O(h)**	In-order Traversal Of All Nodes	Recursive Approach	Two Pair	Traversal + Hash Set	B	**Inefficient!**<br><br>Method: traverse all nodes and find the longest path between any two nodes.<br><br>Weakness: this approach is suboptimal because it has a time complexity of O(n^2) - wildly inefficient, especially for larger trees.	**Correct!**<br><br>Method:<br>1) Recursive calculation of the height of the binary tree, with the base case being when the root is null (returning 0).<br>2) The height of a node is the maximum of the height of its left and right subtrees plus one (for the root itself).<br>3) During the height calculation, the maximum diameter is updated by taking the sum of left and right heights of the current node, then checking if it is greater than the current maximum diameter.<br><br>Time Complexity: O(n) because each node is visited once<br>Memory Complexity: O(h), where h is the height of the tree, due to the recursive calls.	**No!**<br><br>**Two pair** is frequently a winning hand in poker, but isn't used in computer science yet.	**Suboptimal.**<br><br>This would require storing the maximum diameter of each node, which would be more efficiently done during the height calculation itself.<br><br>The main weakness? This requires much more memory than the optimal approach.	In our opinion, the dominant brute-force option we chose was very close to the solution.	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Diameter%20of%20Binary%20Tree.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Diameter%20of%20Binary%20Tree.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Diameter%20of%20Binary%20Tree.java	https://youtu.be/uGH_xgZRuYQ
Coding Interviews	Binary Tree	Subtree of Another Tree	https://leetcode.com/problems/subtree-of-another-tree/	Given the roots of two binary trees *root* and *subRoot*, return *true* if there is a subtree of *root* with the same structure and node values of *subRoot* and *false* otherwise.<br><br>A subtree of a binary tree *tree* is a tree that consists of a node in *tree* and all of this node's descendants. The tree *tree* could also be considered as a subtree of itself.	O(mn)	O(m+n)	We're expecting an optimized solution of:<br>Time Complexity: **O(mn)**<br>Memory Complexity: **O(m+n)**	Tree Serialization + Pattern Matching	Convert Into Preorder Strings + Compare	Pre-Order Traversal + Comparison	Depth-First Search	A	**Correct!**<br><br>Alternative approaches may include traversing both trees in a recursive manner to compare node values and subtrees, which can have a better time complexity depending on the specific implementation.<br><br>The time complexity of this approach is **O(mn)**, where m and n are the number of nodes in root and subRoot, respectively, since we need to serialize both trees and then search for the subRoot string in the root string.<br><br>The space complexity is **O(m+n)**, since we need to store the serialized strings of both trees.	This approach is **suboptimal** because it does not consider the tree structure and only relies on the node values.	**Suboptimal** because it may miss cases where the subRoot is a subtree of root but not a contiguous part of the tree.<br><br>This approach traverses both trees simultaneously in pre-order and compare each node of subRoot to the corresponding node of root.	This approach is **suboptimal** because it checks each possible subtree, even if it is clear that the current node cannot be the root of the subRoot tree.<br><br>The idea is to use DFS to traverse the tree and check if each subtree rooted at the current node is equal to subRoot - but there are better approaches!	1) Define a recursive function isIdentical(node1, node2) that returns true if the two trees rooted at node1 and node2 are identical, and false otherwise.<br>2) The base case for the recursion is when either node1 or node2 is null. In this case, return true if both node1 and node2 are null, and false otherwise.<br>3) If the values of node1 and node2 are different, return false.<br>4) Recursively call isIdentical on the left and right subtrees of node1 and node2, and return true if both calls return true.<br>5) Traverse the root tree recursively. For each node encountered, call isIdentical with its subtree and the subRoot tree. If the call returns true, return true.<br>6) If no subtree of root is identical to the subRoot tree, return false.	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Subtree%20of%20Another%20Tree.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Subtree%20of%20Another%20Tree.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Subtree%20of%20Another%20Tree.java	https://youtu.be/ytRWnuu8SZU
Coding Interviews	Binary Tree	Flip Equivalent Binary Trees	https://leetcode.com/problems/flip-equivalent-binary-trees/	For a binary tree **T**, we can define a **flip operation** as follows:<br>1) Choose any node<br>2) Swap the left and right child subtrees<br><br>A binary tree **X** is *flip equivalent* to a binary tree **Y** if and only if we can make **X** equal to **Y** after some number of flip operations.<br><br>Given the roots of two binary trees *root1* and *root2*, return *true* if the two trees are flip equivalent or *false* otherwise.	O(n)	O(n)	We're expecting an optimized solution of:<br>Time Complexity: **O(n)**<br>Memory Complexity: **O(n)**	Inorder and Postorder Traversal + Comparison	HSO Algorithm	Canonical Parenthesis Representation	Parallel Traversal + Comparison	C	**Incorrect!**<br><br>Two trees can have different shapes but still be flip equivalent!	**D'oh!**<br><br>This stands for the **Homer Simpson Optimization Algorithm**, which looks for the laziest and most inefficient solution to the problem.<br><br>Perfect for those who look at a problem and think **Can't someone else do it?**	**Correct!**<br><br>The method constructs a string representation of the binary tree for each input tree by performing a **canonical parenthetical traversal**. This traversal ensures that subtrees with the same structure are represented in the same way.<br><br>The method then compares the two string representations for equality to determine if the two trees are flip equivalent.<br><br>Time Complexity: O(n), where n is the number of nodes in the larger tree, as each node is visited once during the traversal.<br>Memory Complexity: O(n) for storing the string representation of the tree.	**Inferior** because it is more complex than the solution provided, which simply compares the canonical representations of the trees. Additionally, this approach may not terminate if the trees are not flip equivalent.	Check if the roots of the two given trees are either equal or symmetric. If they are, then we recursively check if their left and right subtrees are flip equivalent. If both subtrees are flip equivalent, then we return true, otherwise we return false.<br><br>This approach has a time complexity of O(n^2) in the worst case, where n is the number of nodes in the tree.	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Flip%20Equivalent%20Binary%20Trees.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Flip%20Equivalent%20Binary%20Trees.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Flip%20Equivalent%20Binary%20Trees.java	https://youtu.be/ot-vNFX0R3o
Coding Interviews	Binary Tree	Lowest Common Ancestor of a Binary Tree	https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/	Given a binary tree, find the lowest common ancestor (LCA) of two given nodes in the tree.    According to the definition of **LCA** on Wikipedia:<br>*The lowest common ancestor is defined between two nodes* **p** and **q** *as the lowest node in* **T** *that has both* **p** *and* **q** *as descendants (where we allow a node to be a descendant of itself)*.	O(n)	O(h)	We're expecting an optimized solution of:<br>Time Complexity: **O(n)**<br>Memory Complexity: **O(h)**	Traversal + Two Arrays	Recursive Approach	Node-by-node calculation	Convert into BST	B	**Inferior!**<br><br>This approach has a time complexity of O(n^2) in the worst case (when the two nodes are the farthest apart in the tree) and requires O(n) extra space to store the two arrays.	**Correct!**<br><br>It checks if the root is *null* or if the root is either *p* or *q*, and if so, it returns the root. Then it recursively checks for the lowest common ancestor in the left and right subtrees of the root. The final result is the root itself if both left and right subtrees have non-null values, left subtree if left is non-null, and right subtree if right is non-null.<br><br>Time Complexity: **O(n)**, where n is the number of nodes in the binary tree.<br>Space Complexity: **O(h)**	**Rather inefficient.**<br><br>For each node in the tree, calculate the distance from the node to both p and q, and keep track of the node with the smallest sum of distances.<br><br>This approach has a time complexity of O(n^2) in the worst case (when the two nodes are the farthest apart in the tree), as for each node in the tree we need to traverse to p and q, and a space complexity of O(1) as we are not storing any additional data structures.	**Incorrect!**<br><br>This can modify the structure of the original binary tree, which would result in an incorrect lowest common ancestor. Additionally, it's not always possible to convert a binary tree to a binary search tree without changing the structure of the tree.	Perform a post-order traversal of the tree.  <br>For each node encountered during the traversal, check if the node is either p or q. If the node is either p or q, return the node. If the node is not p or q, check if both p and q are descendants of the node. If so, return the node. If not, continue traversing the tree until a node is found that satisfies one of the previous conditions. If no such node is found, return null.<br><br>Time Complexity: O(n^2)<br>Space Complexity: O(h), where h is the height of the tree, due to the use of a call stack during the traversal.	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree.java	https://youtu.be/izqAtp8ACsE
Coding Interviews	Binary Tree	Lowest Common Ancestor of a Binary Tree III	https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii/	Given two nodes of a binary tree *p* and *q*, return their lowest common ancestor (LCA).<br><br>Each node will have a reference to its parent node.<br><br>The definition for *Node* is a class called *Node* containing *public int val*, *public Node left*, *public Node right*, and *public Node parent*.<br><br>According to the definition of **LCA** on Wikipedia:<br>*The lowest common ancestor is defined between two nodes* **p** and **q** *as the lowest node in* **T** *that has both* **p** *and* **q** *as descendants (where we allow a node to be a descendant of itself)*.	O(h)	O(1)	We're expecting an optimized solution of:<br>Time Complexity: **O(h)**<br>Memory Complexity: **O(1)**	Traversal + Set	Level-order Traversal	Recursive Traversal	Traversal Of Parent Pointers	D	**Poor space complexity!**<br><br>This approach requires additional memory to store the visited nodes, and may have a worst-case time complexity of O(n) when the binary tree is degenerate, resulting in a long parent chain for one of the nodes.<br><br>It's done by starting from one of the nodes, traversing up the parent node chain until reaching the root node, and storing all visited nodes in a set.<br><br>Then, starting from the other node, traverse up the parent node chain, checking if any of the visited nodes have already been encountered. Return the first encountered node.	**Not ideal.**<br><br>Perform a level-order traversal on the binary tree, and check each level to see if both nodes are present. When the nodes are not present on the same level, return the previously seen level's common ancestor.<br><br>This approach is inefficient, as it requires checking all nodes in the binary tree, and it may also require additional storage to keep track of the previously seen level's common ancestor.	**Quite inefficient!**<br><br>Starting from the root node, recursively traverse the binary tree while maintaining a path for both nodes. Return the deepest common node in the path.<br><br>This approach has a time complexity of O(n^2) in the worst case scenario where the binary tree is unbalanced, and the two nodes are on opposite sides of the tree.	**Correct!**<br><br>Starting from the given nodes, we traverse their respective parent pointers until we reach a common node, which is the lowest common ancestor (LCA) of the two nodes.<br><br>Time Complexity: **O(h)** where h is the height of the tree.<br>Space complexity: **O(1)**	1) Start from node p and traverse up to its root by following its parent pointers, and store all the nodes visited in a hash set.<br>2) Start from node q and traverse up to its root by following its parent pointers. At each step, check if the current node is present in the hash set of nodes visited in step 1. If it is, then this is the lowest common ancestor.<br>3) If the root is reached in step 2 without finding the lowest common ancestor, repeat the same process by starting from node q and traversing up to its root, and storing the visited nodes in a hash set. Then, start from node p and traverse up to its root, checking at each step if the current node is present in the hash set of nodes visited in step 2.<br><br>The space complexity is very **poor** here, with **O(1)** possible with other approaches.	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree%20III.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree%20III.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Tree%20III.java	https://youtu.be/ydG6tEvQrw4
Coding Interviews	Binary Tree	Intersection of Two Linked Lists	https://leetcode.com/problems/intersection-of-two-linked-lists/	Given the heads of two singly linked-lists *headA* and *headB*, **return the node at which the two lists intersect**. If the two linked lists have no intersection at all, return *null*.<br><br>The test cases are generated such that there are no cycles anywhere in the entire linked structure. Note that the linked lists must **retain their original structure** after the function returns.<br><br>See the LeetCode link for a more detailed problem statement.	O(n+m)	O(1)	We're expecting an optimized solution of:<br>Time Complexity: **O(m+n)**<br>Memory Complexity: **O(1)**<br><br>N.B. there are multiple alternatives too!	Traversal + Two Arrays	Traversal + Direct Comparison	Traversal + Hash Set	Two Pointers	D	**No!** The solution can be achieved in O(1) space.<br><br>In this approach, we create two pointers, one for each linked list, and iterate over them until they meet. To ensure that both pointers have traveled the same distance when they collide, we reset a pointer to the head of the opposite list when it reaches the end of its own list.<br><br>This allows us to find the intersection point of the two linked lists in O(m + n) time, where m and n are the lengths of the linked lists. This approach requires O(n) space complexity and is suboptimal compared to the O(1) space complexity required by the correct solution.	This approach has a time complexity of O(n^2), which is obviously inefficient for large linked lists.	**Unfortunately, no!**<br><br>This approach requires O(n) space complexity and is suboptimal compared to the O(1) space complexity required by the correct solution. Additionally, it also requires two passes through the linked lists, whereas the correct solution only requires one pass.<br><br>The idea is that we traverse linked list A and store all the node addresses in a hash set. Then, traverse linked list B and for each node, check if it exists in the hash set.	**Correct!**<br><br>In this approach, we create two pointers, one for each linked list, and iterate over them until they meet. To ensure that both pointers have traveled the same distance when they collide, we reset a pointer to the head of the opposite list when it reaches the end of its own list.<br><br>This allows us to find the intersection point of the two linked lists in O(m+n) time, where m and n are the lengths of the linked lists.	Traverse through both linked lists, comparing each node of the first list with every node of the second list until a matching node is found.  Look for a more efficient approach!	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Intersection%20of%20Two%20Linked%20Lists.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Intersection%20of%20Two%20Linked%20Lists.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Intersection%20of%20Two%20Linked%20Lists.java	https://youtu.be/MSrt38XyS0c
Coding Interviews	Binary Tree	Lowest Common Ancestor of a Binary Search Tree	https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/	Given a binary search tree (BST), **find the lowest common ancestor (LCA) node of two given nodes in the BST**.<br><br>According to the definition of **LCA** on Wikipedia:<br>*The lowest common ancestor is defined between two nodes* **p** and **q** *as the lowest node in* **T** *that has both* **p** *and* **q** *as descendants (where we allow a node to be a descendant of itself)*.	O(h)	O(h)	We're expecting an optimized solution of:<br>Time Complexity: **O(h)**<br>Memory Complexity: **O(h)**	Simple Parent Pointer Usage	Inorder Traversal While Storing Path	Iterative Approach	Recursive Approach	D	**Suboptimal.**<br><br>This approach involves storing parent pointers for each node in the tree, traversing from p and q to their respective root nodes, and then finding the first common node between the two paths.<br><br>This has a time complexity of O(h).<br>However, this approach requires additional space to store the parent pointers, making it less memory-efficient.	**Not ideal.**<br><br>This approach involves storing the paths from root to p and root to q, then finding the last common node in the paths.<br><br>It's suboptimal because it has a time complexity of O(n) and a space complexity of O(n), making it less efficient than the recursive approach.	**Overly complex**<br><br>This iterates through the tree and checks each node to find the LCA. This approach has a higher time complexity than the recursive approach and is also more complex to implement.<br><br>Suboptimal because the time complexity can be as high as O(n) in the worst case scenario where the tree is skewed, making the algorithm inefficient.	**Correct!**<br><br>Our method traverses the tree recursively to find the LCA of the given two nodes in the BST.<br><br>The algorithm starts at the root of the tree and checks if the root is either p or q or null. If any of these conditions are true, the root is returned.<br><br>We then search for p and q in the left and right subtrees of the root. If both p and q are found in the left and right subtrees, then the current root is the LCA. If only p or q is found, the search continues in that subtree.<br><br>Time Complexity: O(h), where h is the height of the tree.<br>Space Complexity: O(h) due to the recursion stack.	Traverse the tree from the root node to each of the given nodes to find their paths, then compare the paths to find the lowest common ancestor. Here are the steps:<br>1) Traverse the tree from the root node to the first given node, storing the path in an array or a stack.<br>2) Traverse the tree from the root node to the second given node, storing the path in another array or stack.<br>3) While the two paths have the same node at the top, pop the top node from both paths.<br>4) The last common node is the lowest common ancestor.<br><br>This approach has a time complexity of O(n), where n is the number of nodes in the tree.  Find an alternative in O(h)!	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Search%20Tree.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Search%20Tree.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Lowest%20Common%20Ancestor%20of%20a%20Binary%20Search%20Tree.java	https://youtu.be/RwFAQZNmHz8
Coding Interviews	Binary Tree	Binary Search Tree Iterator	https://leetcode.com/problems/binary-search-tree-iterator/	Implement the *BSTIterator* class for iterating over the **in-order traversal** of a binary search tree (BST):<br>1) *BSTIterator(TreeNode root)* initializes the iterator with the *root* of the BST. The pointer is initially set to a non-existent number smaller than any element in the BST.<br>2) *boolean hasNext()* returns *true* if there is a number to the right of the pointer, otherwise returns *false*.<br>3) *int next()* moves the pointer to the right and returns the number at the pointer.<br><br>The first call to *next()* returns the smallest element in the BST since the pointer starts at a non-existent smallest number.<br><br>Assume that *next()* calls will always be valid, and there will be at least one more number in the in-order traversal when *next()* is called.	O(1)	O(n)	We're expecting an optimized solution of:<br>Time Complexity: **O(1)**<br>Memory Complexity: **O(n)**	Depth-first Traversal	Breadth-first Traversal	Inorder Traversal + Stack	Pre-order Traversal + Stack	C	**No**, as other approaches allow us to do this in O(1) time.<br><br>Depth-first traversal of a Binary Search Tree has **O(n)** time complexity and **O(h)** space complexity using recursion or a stack.	**Not optimal!**  An **inorder traversal and stack** allows us to do this in O(1) time.<br><br>Breadth-first traversal of a Binary Search Tree, using a queue to visit the nodes level-by-level, has O(n) time complexity and O(n) space complexity.	**Correct!**<br><br>Our algorithm initializes the iterator with the root of the BST and pushes all the nodes of the left chain of the root onto the stack.<br>The next() function pops the top node from the stack, and if its right child is not null, pushes all the nodes of its left chain onto the stack. It then returns the value of the popped node.<br>The hasNext() function checks whether the stack is empty or not.<br><br>Time Complexity: **O(1)** for both the *next()* and *hasNext()* operations in the average case.<br>Space Complexity: it looks **O(h)**, where h is the height of the BST.  However, if the tree is completely unbalanced, this can reach **O(n)**, where n is the number of nodes in the BST.	Slightly **confused** approach.<br><br>This iterates over a Binary Search Tree in O(1) time complexity and O(h) space complexity using a stack, but does **not follow the order of the BST**.<br><br>Although it works for traversing the entire tree, it does not provide the values in sorted order as required by the problem.	Perform an in-order traversal of the given binary search tree (BST) and store the elements in a list. The hasNext() method would then simply check if there are any remaining elements in the list, and the next() method would return the next element in the list and move the pointer to the right.<br><br>However, this approach would not satisfy the requirement of O(h) memory, where h is the height of the BST.  What would do so?	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Binary%20Search%20Tree%20Iterator.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Binary%20Search%20Tree%20Iterator.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Binary%20Search%20Tree%20Iterator.java	https://youtu.be/mBtvMBWPDBo
Coding Interviews	Binary Tree	Recover Binary Search Tree	https://leetcode.com/problems/recover-binary-search-tree/	You are given the *root* of a binary search tree (BST), where the values of **exactly** two nodes of the tree were swapped by mistake. **Recover the tree without changing its structure**.	O(n)	O(1)	We're expecting an optimized solution of:<br>Time Complexity: **O(n)**<br>Memory Complexity: **O(1)**	In-order Traversal + Stack	Morris Traversal	Breadth-first Traversal	Depth-first Traversal	B	**Suboptimal!**<br><br>This traverses the tree in O(n) time complexity and O(h) space complexity using a stack to keep track of visited nodes. Although it is a valid approach, it uses extra space and is not optimal when the tree is very large.	**Correct!**<br><br>**Morris Traversal** is a space-efficient method to traverse a binary tree without using a stack or recursion. The algorithm uses threading, which means it modifies the structure of the tree temporarily to reduce the space complexity of the traversal.<br><br>In short, use Morris Traversal to traverse the tree and check if the current node's value is less than the previous node's value.<br><br>Time Complexity: O(n) because you're traversing each node of the tree only once.<br>Space Complexity: O(1) because you're not using any extra space except for three pointers.	**Not quite.**<br><br>Although it works for traversing the entire tree, it does not efficiently identify the two swapped nodes and thus requires further processing. <br><br>Essentially, this approach traverses the tree in O(n) time complexity and O(n) space complexity using a queue to visit the nodes level by level.	Less efficient than other approaches.<br><br>Although a common approach for tree traversal, it does not allow us to identify the two swapped nodes without additional processing.<br><br>Traverses the tree in O(n) time and O(h) space using recursion or a stack.	Perform an in-order traversal of the tree and store the nodes in an array. Since in-order traversal of a BST returns the nodes in non-descending order, any two swapped nodes would appear in the array in an incorrect order. We can then identify the misplaced nodes by comparing each node with its next node in the array, and swap their values to recover the tree.<br><br>However, this requires O(n) space to store the nodes in the array, where n is the number of nodes in the tree - there are better approaches!	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Recover%20Binary%20Search%20Tree.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Recover%20Binary%20Search%20Tree.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Recover%20Binary%20Search%20Tree.java	https://youtu.be/RHmQosXGl8U
Coding Interviews	Binary Tree	Binary Tree Maximum Path Sum	https://leetcode.com/problems/binary-tree-maximum-path-sum/	A **path** in a binary tree is a sequence of nodes where each pair of adjacent nodes in the sequence has an edge connecting them. A node can only appear in the sequence **at most once**. Note that the path does not need to pass through the root.<br><br>The **path sum** of a path is the sum of the node's values in the path.<br><br>Given the *root* of a binary tree, return the *maximum* **path sum** *of any* **non-empty** *path*.	O(n)	O(h)	We're expecting an optimized solution of:<br>Time Complexity: **O(n)**<br>Memory Complexity: **O(h)**	DFS + Memoization	Recursive Traversal	BFS	Recursion + Kadane's Algorithm	D	Not quite optimal, although a solid suggestion!<br><br>We can traverse the tree with DFS, and memoize the maximum path sum for each node. While the time complexity is nice at O(n), we need additional space for the memoization - which would be O(n) rather than the optimal O(h).	Overly **naïve** - it would mean traversing each node multiple times!<br><br>The time complexity would be O(n^2) in this case.<br><br>Technically, the Kadane's Algorithm for Trees is recursive too…but it's really important to invoke Kadane's name if you're intending to use his algorithm!	Not quite optimal!<br><br>BFS can also yield a time complexity of O(n), but needs additional space to store the maximum sum path for each level.	**Correct!**<br><br>Method: we take a recursive approach that traverses the tree, while calculating the maximum sum path passing through each node AND the maximum sum path starting from each node.<br><br>We use **Kadane's algorithm** to calculate the maximum sum path starting from each node, and combine it with the tree diameter problem to calculate the maximum sum path passing through each node.<br><br>Time Complexity: O(n), where n is the number of nodes in the tree.<br>Space Complexity: O(h), where h is the height of the tree, due to the recursion stack.	Traverse every possible path in the binary tree and compute its path sum, keeping track of the maximum path sum seen so far.<br><br>The time complexity of this approach is O(n^2), where n is the number of nodes in the binary tree, because we potentially visit every node in the tree for every other node in the tree. However, we can optimize this approach!	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Binary%20Tree%20Maximum%20Path%20Sum.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Binary%20Tree%20Maximum%20Path%20Sum.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Binary%20Tree%20Maximum%20Path%20Sum.java	https://youtu.be/F58zRZupV-Q
Coding Interviews	Hash Tables	Minimum Area Rectangle	https://leetcode.com/problems/minimum-area-rectangle/	You are given an array of points in the **X-Y** plane *points* where *points[i] = [xi, yi]*.<br><br>Return the **minimum area of a rectangle formed from these points, with sides parallel to the X and Y axes. If there is not any such rectangle, return 0**.	O(n^2)	O(n)	We're expecting an optimized solution of:<br>Time Complexity: **O(n^2)**<br>Memory Complexity: **O(n)**<br><br>N.B. our suggested solution is by no means the most efficient for this problem!	Hash Table + Nested Loop	Hash Table + HSO Algorithm	Sorting + Two Pointers	Set	A	**Correct!**<br><br>Method:<br>1) We use a hash table to group the points by their x-coordinates, and then iterate through every pair of distinct points to check if they can form a rectangle.<br>2) This involves using a nested loop over all pairs of points.<br>Time Complexity: **O(n^2)**, where n is the number of points.<br>Space Complexity: **O(n)** for the hash table.	**D'oh!** You've found a joke algorithm!<br><br>The **Homer Simpson Optimization Algorithm** will always look for the **laziest** (yet most **inefficient** solution) to any problem, solving it (and causing another problem) with **alcohol**. This is perfect for those who look at a problem and think **Can't someone else do it?**<br><br>Not so ideal for an interview!	**Inefficient!**<br><br>Method:<br>1) Sort the points first by x-coordinate, and then by y-coordinate.<br>2) For each pair of points (p1, p2) that have the same x-coordinate, check if there exists two other points (p3, p4) with the same y-coordinate. If such points exist, calculate the area of the rectangle formed by (p1, p2, p3, p4) and update the minimum area.<br>Weakness: the time complexity is horrendous, being O(n^2 log(n)) due to sorting and loops.	**Very inefficient!**<br><br>Method:<br>1) Store all the given points in a set of pairs.<br>2) For each pair of points (p1, p2), we check if there exists two other points (p3, p4) such that (p1, p4) and (p2, p3) are diagonals of a rectangle.<br>3) Finally, calculate the area of the rectangle formed by (p1, p2, p3, p4) and update the minimum area.<br>Weakness: this approach has a time complexity of O(n^3), which is very rarely viable for a LeetCode problem!	Iterate through all pairs of points in the array and calculate the distance between them. If these two points share the **same** x-coordinate or y-coordinate, they could be opposite corners of a rectangle - so look for two more points in the array that share the other coordinate with them and form a rectangle.<br><br>Calculate the area of this rectangle and keep track of the minimum area found so far. Then, repeat the steps above for ALL pairs of points in the array, returning the minimum area found.<br><br>The simplest version of this approach has a time complexity of O(n^4), so consider how you can optimize it!	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPackSolutionsCPP/Minimum%20Area%20Rectangle.cpp	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsPythonSolutions/Minimum%20Area%20Rectangle.py	https://raw.githubusercontent.com/rabogan/tentativeSolutions/main/CodingInterviewsJavaSolutions/Minimum%20Area%20Rectangle.java	https://youtu.be/emGappJ3o2w
